loan_amnt,int_rate,term_months,grade,purpose,addr_state,issue_year,is_default,dti_bucket
40000,10.33,60.0,B,home_improvement,CA,2018,0,0-10
16000,8.81,36.0,A,credit_card,RI,2018,0,10-20
10000,23.4,36.0,E,debt_consolidation,KY,2018,0,10-20
8000,7.56,36.0,A,other,CA,2018,0,20-30
40000,10.72,36.0,B,debt_consolidation,MD,2018,0,20-30
40000,15.02,60.0,C,home_improvement,TX,2018,0,40-50
3000,13.56,36.0,C,debt_consolidation,NC,2018,0,0-10
40000,6.46,36.0,A,credit_card,TX,2018,0,20-30
8000,18.94,36.0,D,home_improvement,TX,2018,0,30-40
13000,12.98,60.0,B,debt_consolidation,NY,2018,0,20-30
10000,10.72,36.0,B,credit_card,NV,2018,0,20-30
40000,8.19,60.0,A,debt_consolidation,IL,2018,0,0-10
19200,10.33,60.0,B,credit_card,CO,2018,0,0-10
4000,16.14,36.0,C,small_business,OK,2018,0,0-10
16000,8.19,36.0,A,debt_consolidation,TX,2018,0,20-30
16000,7.02,36.0,A,debt_consolidation,VT,2018,0,20-30
8250,10.33,36.0,B,debt_consolidation,OH,2018,0,20-30
40000,7.02,36.0,A,other,KY,2018,0,0-10
3000,24.37,36.0,E,small_business,MO,2018,0,10-20
3125,6.46,36.0,A,credit_card,TX,2018,0,30-40
21000,8.81,60.0,A,debt_consolidation,FL,2018,0,10-20
12000,13.56,60.0,C,credit_card,CA,2018,0,10-20
10000,8.19,36.0,A,credit_card,TX,2018,0,0-10
16000,10.33,36.0,B,debt_consolidation,PA,2018,0,10-20
25000,19.92,36.0,D,debt_consolidation,MA,2018,0,10-20
20000,10.72,60.0,B,credit_card,FL,2018,0,20-30
11025,10.33,60.0,B,credit_card,IL,2018,0,20-30
18400,13.56,36.0,C,credit_card,FL,2018,0,10-20
2200,26.31,36.0,E,debt_consolidation,AZ,2018,0,0-10
12000,8.19,36.0,A,debt_consolidation,TX,2018,0,10-20
40000,11.31,36.0,B,debt_consolidation,NY,2018,0,20-30
22950,12.98,36.0,B,debt_consolidation,OH,2018,0,20-30
16000,13.56,36.0,C,home_improvement,NY,2018,0,20-30
40000,8.81,36.0,A,debt_consolidation,VA,2018,0,10-20
15000,11.31,36.0,B,home_improvement,MS,2018,0,10-20
15000,12.98,60.0,B,debt_consolidation,NE,2018,0,20-30
10000,11.8,36.0,B,debt_consolidation,GA,2018,0,0-10
20000,15.02,60.0,C,debt_consolidation,RI,2018,0,20-30
4000,7.02,36.0,A,home_improvement,MD,2018,0,10-20
10000,16.91,60.0,C,major_purchase,TX,2018,0,20-30
10000,14.47,36.0,C,credit_card,RI,2018,0,20-30
16000,10.33,60.0,B,debt_consolidation,CT,2018,0,10-20
2000,18.94,36.0,D,other,NC,2018,0,10-20
35000,18.94,36.0,D,debt_consolidation,CA,2018,0,20-30
20000,6.46,36.0,A,major_purchase,NH,2018,0,10-20
28000,22.35,60.0,D,debt_consolidation,NM,2018,0,40-50
24000,8.81,36.0,A,debt_consolidation,OK,2018,0,0-10
15000,8.19,36.0,A,credit_card,CA,2018,0,0-10
10000,11.8,36.0,B,debt_consolidation,TX,2018,0,10-20
20000,8.19,36.0,A,debt_consolidation,DE,2018,0,20-30
9000,10.72,36.0,B,debt_consolidation,OH,2018,0,10-20
11000,10.72,36.0,B,debt_consolidation,IN,2018,0,30-40
15000,8.19,36.0,A,credit_card,OH,2018,0,10-20
21000,12.98,60.0,B,debt_consolidation,CA,2018,0,10-20
20000,6.46,36.0,A,credit_card,CA,2018,0,20-30
40000,11.8,36.0,B,debt_consolidation,CA,2018,0,0-10
35000,8.81,36.0,A,credit_card,CO,2018,0,10-20
19000,11.8,60.0,B,debt_consolidation,NV,2018,0,10-20
6000,17.97,36.0,D,car,MO,2018,0,50+
7150,14.47,36.0,C,debt_consolidation,TX,2018,0,10-20
27200,19.92,60.0,D,debt_consolidation,GA,2018,0,20-30
27500,16.14,60.0,C,small_business,TX,2018,0,0-10
7800,14.47,36.0,C,debt_consolidation,TX,2018,0,10-20
15000,7.02,36.0,A,credit_card,CA,2018,0,0-10
23000,6.46,36.0,A,debt_consolidation,MO,2018,0,10-20
8000,8.81,36.0,A,debt_consolidation,AZ,2018,0,10-20
20000,8.81,36.0,A,debt_consolidation,NY,2018,0,10-20
12000,16.14,36.0,C,debt_consolidation,OH,2018,0,20-30
5000,7.56,36.0,A,credit_card,TX,2018,0,10-20
8000,11.8,36.0,B,debt_consolidation,VA,2018,0,20-30
25000,27.27,36.0,E,house,NJ,2018,0,10-20
25000,11.8,60.0,B,debt_consolidation,CA,2018,0,20-30
14225,23.4,36.0,E,debt_consolidation,FL,2018,0,20-30
22000,12.98,60.0,B,debt_consolidation,FL,2018,0,30-40
15400,18.94,60.0,D,debt_consolidation,WA,2018,0,20-30
2500,23.4,36.0,E,debt_consolidation,PA,2018,0,40-50
10000,8.81,36.0,A,debt_consolidation,NJ,2018,0,0-10
20000,10.72,36.0,B,debt_consolidation,FL,2018,0,10-20
4800,10.72,36.0,B,credit_card,TX,2018,0,20-30
7000,11.8,36.0,B,debt_consolidation,CA,2018,0,10-20
22400,11.8,60.0,B,debt_consolidation,CA,2018,0,0-10
6000,10.33,36.0,B,credit_card,CA,2018,0,30-40
4800,15.02,36.0,C,home_improvement,FL,2018,0,20-30
20000,6.46,36.0,A,debt_consolidation,FL,2018,0,20-30
16000,7.02,36.0,A,credit_card,PA,2018,0,20-30
30000,11.8,60.0,B,debt_consolidation,MD,2018,0,40-50
18000,7.56,36.0,A,debt_consolidation,FL,2018,0,0-10
30000,17.97,36.0,D,credit_card,GA,2018,0,20-30
15000,8.19,60.0,A,debt_consolidation,GA,2018,0,10-20
20000,11.8,60.0,B,credit_card,SC,2018,0,30-40
2200,19.92,36.0,D,other,CA,2018,0,10-20
21600,16.91,60.0,C,debt_consolidation,NJ,2018,0,20-30
18000,7.56,36.0,A,medical,MD,2018,0,0-10
6000,15.02,36.0,C,credit_card,CA,2018,0,30-40
5000,16.91,36.0,C,debt_consolidation,TN,2018,0,30-40
14000,6.46,36.0,A,credit_card,CA,2018,0,10-20
16000,7.56,36.0,A,home_improvement,VA,2018,0,10-20
11000,16.14,36.0,C,major_purchase,KY,2018,0,10-20
40000,13.56,60.0,C,debt_consolidation,TX,2018,0,20-30
40000,12.98,60.0,B,credit_card,ND,2018,0,20-30
20000,15.02,60.0,C,debt_consolidation,IN,2018,0,0-10
12000,6.46,36.0,A,debt_consolidation,WA,2018,0,10-20
3000,10.33,36.0,B,vacation,NY,2018,0,30-40
20000,11.8,60.0,B,credit_card,WI,2018,0,20-30
5000,11.31,36.0,B,credit_card,TN,2018,0,0-10
11000,8.81,36.0,A,debt_consolidation,WI,2018,0,10-20
25000,6.46,36.0,A,credit_card,NC,2018,0,10-20
4500,8.81,36.0,A,debt_consolidation,CA,2018,0,0-10
25000,14.47,60.0,C,credit_card,VA,2018,0,30-40
15500,7.02,36.0,A,debt_consolidation,NY,2018,0,0-10
4000,17.97,36.0,D,vacation,NY,2018,0,0-10
20000,10.72,60.0,B,credit_card,MD,2018,0,20-30
3200,10.33,36.0,B,debt_consolidation,CA,2018,0,20-30
8000,14.47,36.0,C,debt_consolidation,OH,2018,0,10-20
10000,7.56,36.0,A,credit_card,NY,2018,0,0-10
10000,8.19,60.0,A,credit_card,WV,2018,0,10-20
4000,8.19,36.0,A,credit_card,MD,2018,0,10-20
9500,11.8,36.0,B,credit_card,IL,2018,0,10-20
4000,7.02,36.0,A,home_improvement,NY,2018,0,10-20
25000,23.4,36.0,E,debt_consolidation,AZ,2018,0,10-20
12000,13.56,60.0,C,home_improvement,NC,2018,0,0-10
6200,6.46,36.0,A,credit_card,DE,2018,0,0-10
5000,8.81,36.0,A,debt_consolidation,MO,2018,0,0-10
11000,16.14,60.0,C,debt_consolidation,NY,2018,0,10-20
22000,6.46,36.0,A,credit_card,GA,2018,0,10-20
10000,16.14,36.0,C,debt_consolidation,NJ,2018,0,10-20
10000,6.46,36.0,A,credit_card,CA,2018,0,10-20
5000,11.8,36.0,B,other,NY,2018,0,30-40
10000,22.35,60.0,D,credit_card,IL,2018,0,20-30
8000,10.72,36.0,B,debt_consolidation,CA,2018,0,10-20
15000,8.81,36.0,A,credit_card,CA,2018,0,20-30
17000,27.27,60.0,E,credit_card,GA,2018,0,10-20
10000,7.02,36.0,A,credit_card,FL,2018,0,20-30
12500,7.56,36.0,A,credit_card,MO,2018,0,0-10
12950,7.56,36.0,A,debt_consolidation,AZ,2018,0,10-20
28000,6.46,36.0,A,credit_card,NY,2018,0,10-20
12000,16.14,36.0,C,credit_card,NY,2018,0,20-30
20000,10.33,36.0,B,debt_consolidation,CA,2018,0,20-30
15000,7.02,36.0,A,credit_card,AZ,2018,0,10-20
30000,11.8,36.0,B,debt_consolidation,PA,2018,0,20-30
30000,11.31,36.0,B,major_purchase,OH,2018,0,0-10
24000,19.92,60.0,D,other,TX,2018,0,30-40
25000,18.94,60.0,D,debt_consolidation,FL,2018,0,0-10
13000,13.56,36.0,C,car,MD,2018,0,30-40
12000,6.46,36.0,A,credit_card,TX,2018,0,10-20
21000,8.81,36.0,A,debt_consolidation,PA,2018,0,20-30
30000,15.02,60.0,C,debt_consolidation,TX,2018,0,10-20
10000,11.31,36.0,B,credit_card,PA,2018,0,10-20
13000,19.92,36.0,D,debt_consolidation,PA,2018,0,30-40
5000,13.56,36.0,C,debt_consolidation,ID,2018,0,0-10
24000,12.98,60.0,B,debt_consolidation,NY,2018,0,30-40
18000,16.91,60.0,C,debt_consolidation,CA,2018,0,
30500,11.8,36.0,B,credit_card,CA,2018,0,10-20
12500,12.98,60.0,B,major_purchase,KY,2018,0,20-30
30000,15.02,36.0,C,debt_consolidation,CA,2018,0,10-20
9900,11.31,36.0,B,credit_card,AR,2018,0,20-30
39500,16.91,60.0,C,debt_consolidation,PA,2018,0,20-30
20000,16.91,60.0,C,debt_consolidation,CA,2018,0,20-30
30000,16.14,36.0,C,debt_consolidation,OH,2018,0,20-30
16000,8.81,36.0,A,debt_consolidation,TX,2018,0,20-30
9600,8.19,36.0,A,debt_consolidation,SC,2018,0,10-20
10000,7.02,36.0,A,debt_consolidation,NV,2018,0,20-30
38000,16.91,60.0,C,credit_card,IL,2018,0,0-10
10000,8.81,36.0,A,credit_card,CA,2018,0,10-20
25000,17.97,60.0,D,credit_card,NY,2018,0,10-20
15000,8.81,36.0,A,debt_consolidation,TX,2018,0,30-40
20000,13.56,36.0,C,debt_consolidation,TX,2018,0,10-20
24900,20.89,36.0,D,debt_consolidation,FL,2018,0,30-40
11000,7.02,36.0,A,credit_card,AZ,2018,0,10-20
30000,16.91,60.0,C,debt_consolidation,AZ,2018,0,20-30
10300,23.4,36.0,E,debt_consolidation,CA,2018,0,10-20
1700,13.56,36.0,C,medical,NY,2018,0,0-10
29000,11.8,36.0,B,debt_consolidation,CA,2018,0,10-20
5800,8.81,36.0,A,debt_consolidation,NC,2018,0,20-30
30000,17.97,60.0,D,home_improvement,GA,2018,0,20-30
35000,24.37,36.0,E,debt_consolidation,TX,2018,0,20-30
6000,8.19,36.0,A,credit_card,PA,2018,0,20-30
35000,11.8,60.0,B,credit_card,TN,2018,0,20-30
7000,11.8,36.0,B,debt_consolidation,MO,2018,0,10-20
32000,27.27,60.0,E,debt_consolidation,MN,2018,0,10-20
30000,26.31,60.0,E,credit_card,NY,2018,0,10-20
36000,8.19,60.0,A,home_improvement,CA,2018,0,10-20
32000,10.72,36.0,B,debt_consolidation,SC,2018,0,10-20
1950,13.56,36.0,C,credit_card,OK,2018,0,0-10
3000,11.8,36.0,B,debt_consolidation,MO,2018,0,10-20
14000,10.33,36.0,B,debt_consolidation,KS,2018,0,20-30
20000,17.97,60.0,D,debt_consolidation,FL,2018,0,0-10
2500,15.02,36.0,C,debt_consolidation,LA,2018,0,10-20
26500,7.56,36.0,A,debt_consolidation,FL,2018,0,10-20
25000,8.19,36.0,A,credit_card,CO,2018,0,30-40
10000,11.8,60.0,B,debt_consolidation,MD,2018,0,10-20
10000,18.94,36.0,D,credit_card,CA,2018,0,20-30
22000,14.47,36.0,C,credit_card,NY,2018,0,20-30
20000,8.19,60.0,A,debt_consolidation,CA,2018,0,10-20
10000,7.56,36.0,A,debt_consolidation,GA,2018,0,0-10
20000,11.31,36.0,B,debt_consolidation,FL,2018,0,10-20
11000,10.72,36.0,B,credit_card,TX,2018,0,0-10
24000,16.14,60.0,C,debt_consolidation,MA,2018,0,30-40
20000,10.72,36.0,B,debt_consolidation,NY,2018,0,10-20
8000,16.14,36.0,C,home_improvement,PA,2018,0,20-30
25000,16.91,60.0,C,debt_consolidation,CA,2018,0,10-20
5000,7.02,36.0,A,car,TX,2018,0,10-20
11000,8.19,36.0,A,credit_card,IN,2018,0,0-10
10000,6.46,36.0,A,credit_card,PA,2018,0,10-20
10450,12.98,60.0,B,credit_card,NY,2018,0,20-30
35000,8.19,36.0,A,home_improvement,MS,2018,0,20-30
30000,7.02,36.0,A,credit_card,AZ,2018,0,20-30
10000,15.02,36.0,C,other,NJ,2018,0,10-20
15000,6.46,36.0,A,debt_consolidation,CA,2018,0,10-20
10000,11.8,36.0,B,debt_consolidation,IL,2018,0,10-20
16000,11.8,60.0,B,other,FL,2018,0,10-20
6000,8.19,36.0,A,debt_consolidation,TN,2018,0,20-30
8000,8.81,36.0,A,debt_consolidation,NC,2018,0,10-20
40000,6.46,36.0,A,debt_consolidation,CO,2018,0,10-20
16000,16.14,60.0,C,credit_card,NY,2018,0,10-20
4600,7.02,36.0,A,debt_consolidation,IL,2018,0,10-20
10000,6.46,36.0,A,debt_consolidation,OH,2018,0,10-20
30000,16.14,36.0,C,small_business,CA,2018,0,0-10
13000,8.19,36.0,A,credit_card,NV,2018,0,20-30
24000,10.72,60.0,B,credit_card,PA,2018,0,10-20
6000,7.02,36.0,A,home_improvement,CA,2018,0,50+
11000,7.02,36.0,A,credit_card,IL,2018,0,10-20
6500,7.56,36.0,A,home_improvement,CA,2018,0,10-20
30000,11.31,36.0,B,credit_card,MD,2018,0,40-50
40000,10.72,36.0,B,debt_consolidation,NJ,2018,0,20-30
22400,8.81,36.0,A,debt_consolidation,MN,2018,0,20-30
20000,16.14,60.0,C,debt_consolidation,CT,2018,0,20-30
20500,10.72,36.0,B,debt_consolidation,CA,2018,0,10-20
4500,12.98,36.0,B,house,PA,2018,0,20-30
10000,20.89,36.0,D,debt_consolidation,PA,2018,0,0-10
10000,8.81,36.0,A,debt_consolidation,CA,2018,0,20-30
40000,6.46,36.0,A,credit_card,MN,2018,0,0-10
2500,7.56,36.0,A,credit_card,CA,2018,0,20-30
10000,11.31,36.0,B,debt_consolidation,ID,2018,0,10-20
20500,6.46,36.0,A,debt_consolidation,MO,2018,0,30-40
5000,11.8,36.0,B,credit_card,HI,2018,0,10-20
9600,6.46,36.0,A,debt_consolidation,IN,2018,0,20-30
40000,15.02,60.0,C,debt_consolidation,FL,2018,0,10-20
35000,12.98,36.0,B,debt_consolidation,TX,2018,0,0-10
12500,19.92,60.0,D,credit_card,MI,2018,0,0-10
12000,8.81,36.0,A,debt_consolidation,TX,2018,0,20-30
5000,6.46,36.0,A,credit_card,GA,2018,0,0-10
15000,15.02,36.0,C,credit_card,GA,2018,0,10-20
35000,8.19,60.0,A,credit_card,CA,2018,0,10-20
12000,8.19,36.0,A,credit_card,LA,2018,0,30-40
3000,8.19,36.0,A,credit_card,IL,2018,0,0-10
10000,15.02,36.0,C,debt_consolidation,CA,2018,0,10-20
25000,27.27,36.0,E,debt_consolidation,GA,2018,0,10-20
14000,11.8,60.0,B,debt_consolidation,IL,2018,0,30-40
23000,8.19,60.0,A,credit_card,CA,2018,0,10-20
16000,6.46,36.0,A,credit_card,NY,2018,0,0-10
12000,12.98,36.0,B,credit_card,AL,2018,0,20-30
3500,14.47,36.0,C,credit_card,AZ,2018,0,10-20
13500,6.46,36.0,A,credit_card,CA,2018,0,10-20
4000,16.91,36.0,C,home_improvement,IL,2018,0,20-30
40000,8.19,36.0,A,credit_card,TX,2018,0,20-30
37000,6.46,36.0,A,debt_consolidation,OR,2018,0,0-10
10000,10.72,60.0,B,credit_card,VA,2018,0,10-20
26000,16.91,60.0,C,debt_consolidation,NY,2018,0,20-30
5000,15.02,36.0,C,other,MI,2018,0,30-40
38500,12.98,36.0,B,debt_consolidation,ME,2018,0,30-40
16000,13.56,60.0,C,other,NY,2018,0,20-30
15000,8.19,60.0,A,debt_consolidation,TX,2018,0,20-30
5000,7.02,36.0,A,debt_consolidation,TX,2018,0,10-20
20000,11.31,60.0,B,debt_consolidation,MI,2018,0,20-30
7025,20.89,36.0,D,small_business,CA,2018,0,20-30
15000,11.8,36.0,B,debt_consolidation,FL,2018,0,10-20
20000,10.33,60.0,B,major_purchase,NJ,2018,0,10-20
15000,8.19,36.0,A,credit_card,NY,2018,0,20-30
28000,12.98,60.0,B,debt_consolidation,VA,2018,0,40-50
5000,23.4,36.0,E,debt_consolidation,NY,2018,0,10-20
6000,10.72,36.0,B,debt_consolidation,FL,2018,0,10-20
30000,16.14,36.0,C,credit_card,MI,2018,0,20-30
15000,7.02,36.0,A,debt_consolidation,PA,2018,0,0-10
5000,24.37,36.0,E,credit_card,WA,2018,0,10-20
32000,13.56,60.0,C,credit_card,TX,2018,0,30-40
10000,11.8,60.0,B,credit_card,GA,2018,0,10-20
27950,8.19,36.0,A,debt_consolidation,OH,2018,0,30-40
20000,7.02,36.0,A,debt_consolidation,NV,2018,0,20-30
9500,13.56,36.0,C,credit_card,MI,2018,0,30-40
24000,10.33,60.0,B,debt_consolidation,CA,2018,0,0-10
2000,20.89,36.0,D,other,PA,2018,0,10-20
30000,13.56,60.0,C,debt_consolidation,NC,2018,0,20-30
10000,12.98,36.0,B,credit_card,PA,2018,0,10-20
8000,6.46,36.0,A,debt_consolidation,NV,2018,0,0-10
22000,8.19,36.0,A,debt_consolidation,AL,2018,0,20-30
15000,8.19,36.0,A,debt_consolidation,AZ,2018,0,20-30
3000,8.19,36.0,A,major_purchase,FL,2018,0,10-20
10000,8.19,36.0,A,credit_card,AZ,2018,0,20-30
12000,14.47,36.0,C,debt_consolidation,NE,2018,0,30-40
7000,11.31,36.0,B,debt_consolidation,CA,2018,0,10-20
25000,8.19,60.0,A,credit_card,MS,2018,0,10-20
19000,6.46,36.0,A,credit_card,TN,2018,0,10-20
16000,12.98,36.0,B,credit_card,UT,2018,0,20-30
7200,6.46,36.0,A,debt_consolidation,IN,2018,0,0-10
6500,10.33,36.0,B,debt_consolidation,GA,2018,0,10-20
14000,7.02,36.0,A,home_improvement,OR,2018,0,0-10
5300,10.72,36.0,B,debt_consolidation,OH,2018,0,0-10
40000,11.8,36.0,B,credit_card,CA,2018,0,10-20
11200,10.72,60.0,B,debt_consolidation,CT,2018,0,20-30
5600,6.46,36.0,A,debt_consolidation,FL,2018,0,20-30
10000,7.02,36.0,A,debt_consolidation,GA,2018,0,10-20
13000,6.46,36.0,A,credit_card,CA,2018,0,10-20
36000,10.72,60.0,B,moving,NY,2018,0,0-10
10000,13.56,60.0,C,credit_card,FL,2018,0,20-30
5000,14.47,36.0,C,debt_consolidation,NY,2018,0,10-20
33000,16.14,60.0,C,debt_consolidation,MO,2018,0,10-20
12000,10.33,36.0,B,debt_consolidation,NY,2018,0,10-20
12000,16.14,36.0,C,medical,IN,2018,0,10-20
24000,12.98,60.0,B,debt_consolidation,IN,2018,0,50+
9000,11.8,36.0,B,debt_consolidation,CA,2018,0,0-10
12400,11.8,36.0,B,debt_consolidation,NH,2018,0,20-30
35000,10.33,60.0,B,house,GA,2018,0,10-20
25000,6.46,36.0,A,debt_consolidation,MD,2018,0,10-20
5000,7.56,36.0,A,debt_consolidation,FL,2018,0,10-20
4000,10.33,36.0,B,debt_consolidation,GA,2018,0,30-40
7650,8.19,36.0,A,debt_consolidation,OH,2018,0,20-30
6000,12.98,36.0,B,credit_card,WA,2018,0,20-30
10000,14.47,36.0,C,credit_card,UT,2018,0,0-10
10000,14.47,36.0,C,credit_card,TX,2018,0,30-40
12000,8.81,36.0,A,credit_card,TX,2018,0,20-30
3000,17.97,36.0,D,credit_card,TX,2018,0,30-40
20000,10.72,36.0,B,credit_card,MI,2018,0,20-30
20000,26.31,60.0,E,credit_card,LA,2018,0,20-30
12000,7.02,36.0,A,debt_consolidation,HI,2018,0,0-10
5500,8.19,36.0,A,credit_card,AZ,2018,0,30-40
24000,13.56,60.0,C,debt_consolidation,OH,2018,0,10-20
30000,6.46,36.0,A,debt_consolidation,FL,2018,0,20-30
40000,10.33,60.0,B,debt_consolidation,NC,2018,0,0-10
9600,7.02,36.0,A,home_improvement,KY,2018,0,0-10
20000,8.19,60.0,A,debt_consolidation,MN,2018,0,20-30
9600,6.46,36.0,A,debt_consolidation,FL,2018,0,10-20
11700,10.33,60.0,B,debt_consolidation,WI,2018,0,10-20
25000,15.02,60.0,C,debt_consolidation,WI,2018,0,10-20
7800,7.02,36.0,A,debt_consolidation,WV,2018,0,0-10
28000,14.47,60.0,C,debt_consolidation,VA,2018,0,20-30
25000,11.8,60.0,B,credit_card,CA,2018,0,30-40
6500,8.19,36.0,A,debt_consolidation,VA,2018,0,20-30
40000,6.46,36.0,A,debt_consolidation,OH,2018,0,20-30
5000,26.31,36.0,E,moving,NY,2018,0,10-20
15000,16.91,60.0,C,credit_card,KS,2018,0,20-30
19700,10.72,60.0,B,other,GA,2018,0,0-10
10000,14.47,60.0,C,debt_consolidation,GA,2018,0,20-30
5000,10.33,36.0,B,credit_card,PA,2018,0,0-10
30000,16.14,36.0,C,debt_consolidation,OH,2018,0,30-40
27000,22.35,60.0,D,debt_consolidation,SC,2018,0,10-20
10500,14.47,36.0,C,debt_consolidation,CT,2018,0,0-10
9000,7.56,36.0,A,debt_consolidation,CA,2018,0,20-30
16000,11.8,36.0,B,major_purchase,IL,2018,0,10-20
20000,11.8,36.0,B,credit_card,NY,2018,0,10-20
8400,11.31,36.0,B,debt_consolidation,MI,2018,0,0-10
11000,10.33,60.0,B,debt_consolidation,OH,2018,0,10-20
3375,14.47,36.0,C,credit_card,IL,2018,0,0-10
5500,6.46,36.0,A,credit_card,CT,2018,0,0-10
32625,12.98,36.0,B,debt_consolidation,VA,2018,0,30-40
12000,7.02,36.0,A,home_improvement,KS,2018,0,30-40
35000,17.97,60.0,D,debt_consolidation,NJ,2018,0,20-30
8000,8.19,36.0,A,debt_consolidation,FL,2018,0,0-10
10000,12.98,60.0,B,car,RI,2018,0,10-20
20000,10.33,36.0,B,debt_consolidation,CA,2018,0,10-20
36000,10.33,36.0,B,credit_card,NY,2018,0,20-30
15000,8.19,36.0,A,credit_card,OH,2018,0,10-20
17500,22.35,60.0,D,debt_consolidation,OH,2018,0,30-40
10400,12.98,36.0,B,debt_consolidation,PA,2018,0,20-30
10450,11.31,36.0,B,debt_consolidation,NY,2018,0,10-20
3500,10.72,36.0,B,debt_consolidation,TX,2018,0,10-20
6000,13.56,36.0,C,debt_consolidation,PA,2018,0,0-10
10800,10.72,60.0,B,credit_card,TX,2018,0,20-30
8500,8.81,36.0,A,debt_consolidation,NC,2018,0,20-30
24000,16.91,36.0,C,credit_card,NM,2018,0,40-50
12000,6.46,36.0,A,credit_card,MI,2018,0,20-30
10000,6.46,36.0,A,credit_card,PA,2018,0,10-20
38800,11.8,60.0,B,debt_consolidation,LA,2018,0,10-20
30000,13.56,60.0,C,debt_consolidation,GA,2018,0,10-20
40000,11.31,36.0,B,debt_consolidation,NJ,2018,0,10-20
3500,11.31,36.0,B,credit_card,MI,2018,0,20-30
40000,11.8,60.0,B,debt_consolidation,CA,2018,0,10-20
15000,11.8,60.0,B,credit_card,TX,2018,0,10-20
2800,6.46,36.0,A,debt_consolidation,WV,2018,0,0-10
7000,6.46,36.0,A,debt_consolidation,FL,2018,0,10-20
25000,7.56,36.0,A,debt_consolidation,NY,2018,0,0-10
20000,11.8,60.0,B,credit_card,AZ,2018,0,30-40
36000,12.98,60.0,B,debt_consolidation,MN,2018,0,10-20
10000,17.97,36.0,D,debt_consolidation,CA,2018,0,10-20
40000,18.94,60.0,D,home_improvement,WI,2018,0,10-20
11000,16.91,60.0,C,credit_card,MD,2018,0,20-30
11000,6.46,36.0,A,credit_card,MN,2018,0,20-30
29050,10.33,36.0,B,home_improvement,IL,2018,0,20-30
20000,25.34,36.0,E,debt_consolidation,OK,2018,0,20-30
10000,11.31,36.0,B,credit_card,NY,2018,0,0-10
18000,26.31,36.0,E,debt_consolidation,CT,2018,0,20-30
40000,8.19,60.0,A,debt_consolidation,GA,2018,0,10-20
15500,7.02,36.0,A,debt_consolidation,GA,2018,0,20-30
1000,13.56,36.0,C,moving,TN,2018,0,20-30
1000,23.4,36.0,E,debt_consolidation,FL,2018,0,20-30
12500,14.47,36.0,C,debt_consolidation,GA,2018,0,0-10
1000,10.33,36.0,B,medical,VA,2018,0,30-40
25000,10.33,60.0,B,credit_card,CA,2018,0,20-30
5000,7.56,36.0,A,small_business,CT,2018,0,10-20
35000,10.72,60.0,B,home_improvement,FL,2018,0,40-50
3000,11.31,36.0,B,credit_card,TN,2018,0,10-20
1500,20.89,36.0,D,credit_card,MD,2018,0,10-20
22000,11.8,60.0,B,credit_card,IL,2018,0,30-40
6000,6.46,36.0,A,debt_consolidation,CA,2018,0,0-10
6000,7.56,36.0,A,credit_card,FL,2018,0,10-20
10000,10.33,36.0,B,debt_consolidation,CA,2018,0,10-20
4500,27.27,36.0,E,debt_consolidation,NY,2018,0,0-10
16000,8.81,36.0,A,debt_consolidation,NJ,2018,0,10-20
40000,15.02,60.0,C,debt_consolidation,MD,2018,0,20-30
5000,24.37,36.0,E,debt_consolidation,CA,2018,0,10-20
12000,14.47,36.0,C,debt_consolidation,MD,2018,0,30-40
4000,8.19,36.0,A,debt_consolidation,WV,2018,0,10-20
10000,6.46,36.0,A,debt_consolidation,ID,2018,0,20-30
16850,11.8,36.0,B,debt_consolidation,TX,2018,0,30-40
16000,6.46,36.0,A,credit_card,TX,2018,0,10-20
7000,6.46,36.0,A,credit_card,OH,2018,0,20-30
6500,8.81,36.0,A,credit_card,MA,2018,0,10-20
20000,16.91,60.0,C,debt_consolidation,FL,2018,0,10-20
12600,27.27,36.0,E,debt_consolidation,GA,2018,0,10-20
4800,8.19,36.0,A,debt_consolidation,WI,2018,0,10-20
16000,10.72,36.0,B,credit_card,IN,2018,0,10-20
5000,8.81,36.0,A,credit_card,WI,2018,0,10-20
31025,22.35,60.0,D,other,FL,2018,0,30-40
15000,11.8,60.0,B,debt_consolidation,MA,2018,0,10-20
14400,16.91,36.0,C,debt_consolidation,MA,2018,0,30-40
15000,10.72,36.0,B,credit_card,RI,2018,0,10-20
25000,14.47,60.0,C,debt_consolidation,NV,2018,0,10-20
1200,26.31,36.0,E,other,TX,2018,0,30-40
5000,13.56,36.0,C,debt_consolidation,VA,2018,0,30-40
7000,17.97,36.0,D,credit_card,MI,2018,0,20-30
30000,17.97,60.0,D,other,NY,2018,0,0-10
3500,18.94,36.0,D,small_business,NV,2018,0,10-20
12700,11.8,60.0,B,debt_consolidation,IL,2018,0,20-30
3500,11.31,36.0,B,credit_card,MD,2018,0,0-10
24000,11.8,60.0,B,debt_consolidation,TX,2018,0,10-20
30000,10.72,36.0,B,debt_consolidation,TX,2018,0,50+
20000,11.31,36.0,B,debt_consolidation,CA,2018,0,10-20
11000,10.33,36.0,B,credit_card,MD,2018,0,20-30
7500,8.81,36.0,A,debt_consolidation,MD,2018,0,0-10
8000,11.8,36.0,B,credit_card,FL,2018,0,30-40
9000,10.72,36.0,B,debt_consolidation,IN,2018,0,0-10
40000,10.72,60.0,B,other,TX,2018,0,10-20
15000,13.56,60.0,C,debt_consolidation,TX,2018,0,10-20
