id,loan_amnt,int_rate,term_months,grade,sub_grade,emp_length_years,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,issue_date,issue_year,issue_month,loan_status,is_default
,25000,11.8,60.0,B,B4,5.0,RENT,72000.0,Not Verified,credit_card,CA,30.5,2018-12-01,2018,2018-12,Current,0
,6500,8.19,36.0,A,A4,,RENT,105000.0,Verified,debt_consolidation,VA,24.01,2018-12-01,2018,2018-12,Current,0
,40000,6.46,36.0,A,A1,1.0,MORTGAGE,100000.0,Source Verified,debt_consolidation,OH,23.65,2018-12-01,2018,2018-12,Current,0
,5000,26.31,36.0,E,E4,2.0,RENT,72000.0,Not Verified,moving,NY,17.52,2018-12-01,2018,2018-12,Current,0
,15000,16.91,60.0,C,C5,10.0,RENT,76000.0,Not Verified,credit_card,KS,24.03,2018-12-01,2018,2018-12,Current,0
,19700,10.72,60.0,B,B2,2.0,MORTGAGE,32000.0,Verified,other,GA,1.31,2018-12-01,2018,2018-12,Current,0
,10000,14.47,60.0,C,C2,4.0,OWN,54000.0,Source Verified,debt_consolidation,GA,25.09,2018-12-01,2018,2018-12,Current,0
,5000,10.33,36.0,B,B1,9.0,MORTGAGE,144000.0,Not Verified,credit_card,PA,9.76,2018-12-01,2018,2018-12,Current,0
,30000,16.14,36.0,C,C4,4.0,MORTGAGE,91000.0,Not Verified,debt_consolidation,OH,33.48,2018-12-01,2018,2018-12,Current,0
,27000,22.35,60.0,D,D5,1.0,MORTGAGE,75000.0,Source Verified,debt_consolidation,SC,15.62,2018-12-01,2018,2018-12,Current,0
,10500,14.47,36.0,C,C2,10.0,RENT,51500.0,Not Verified,debt_consolidation,CT,2.68,2018-12-01,2018,2018-12,Current,0
,9000,7.56,36.0,A,A3,4.0,RENT,47000.0,Not Verified,debt_consolidation,CA,26.12,2018-12-01,2018,2018-12,Current,0
,16000,11.8,36.0,B,B4,0.0,MORTGAGE,35000.0,Verified,major_purchase,IL,15.84,2018-12-01,2018,2018-12,Current,0
,20000,11.8,36.0,B,B4,10.0,OWN,75000.0,Source Verified,credit_card,NY,15.66,2018-12-01,2018,2018-12,Current,0
,8400,11.31,36.0,B,B3,1.0,RENT,43000.0,Not Verified,debt_consolidation,MI,8.74,2018-12-01,2018,2018-12,Current,0
,11000,10.33,60.0,B,B1,7.0,MORTGAGE,87000.0,Source Verified,debt_consolidation,OH,15.88,2018-12-01,2018,2018-12,Current,0
,3375,14.47,36.0,C,C2,4.0,MORTGAGE,39409.0,Not Verified,credit_card,IL,5.76,2018-12-01,2018,2018-12,Current,0
,5500,6.46,36.0,A,A1,0.0,OWN,40000.0,Not Verified,credit_card,CT,6.57,2018-12-01,2018,2018-12,Current,0
,32625,12.98,36.0,B,B5,2.0,MORTGAGE,166000.0,Source Verified,debt_consolidation,VA,35.01,2018-12-01,2018,2018-12,Current,0
,12000,7.02,36.0,A,A2,1.0,MORTGAGE,80000.0,Not Verified,home_improvement,KS,34.19,2018-12-01,2018,2018-12,Current,0
,35000,17.97,60.0,D,D1,2.0,RENT,120000.0,Source Verified,debt_consolidation,NJ,23.92,2018-12-01,2018,2018-12,Current,0
,8000,8.19,36.0,A,A4,9.0,RENT,63000.0,Not Verified,debt_consolidation,FL,8.53,2018-12-01,2018,2018-12,Current,0
,10000,12.98,60.0,B,B5,1.0,MORTGAGE,60000.0,Not Verified,car,RI,12.25,2018-12-01,2018,2018-12,Fully Paid,0
,20000,10.33,36.0,B,B1,8.0,MORTGAGE,60000.0,Not Verified,debt_consolidation,CA,16.42,2018-12-01,2018,2018-12,Current,0
,36000,10.33,36.0,B,B1,10.0,OWN,118000.0,Verified,credit_card,NY,25.05,2018-12-01,2018,2018-12,Current,0
,15000,8.19,36.0,A,A4,0.0,MORTGAGE,260000.0,Verified,credit_card,OH,16.63,2018-12-01,2018,2018-12,Current,0
,17500,22.35,60.0,D,D5,9.0,MORTGAGE,50000.0,Verified,debt_consolidation,OH,36.92,2018-12-01,2018,2018-12,Current,0
,10400,12.98,36.0,B,B5,10.0,MORTGAGE,66000.0,Source Verified,debt_consolidation,PA,23.38,2018-12-01,2018,2018-12,Current,0
,10450,11.31,36.0,B,B3,0.0,MORTGAGE,30000.0,Source Verified,debt_consolidation,NY,13.44,2018-12-01,2018,2018-12,Current,0
,3500,10.72,36.0,B,B2,2.0,OWN,195000.0,Not Verified,debt_consolidation,TX,11.58,2018-12-01,2018,2018-12,Current,0
,6000,13.56,36.0,C,C1,1.0,RENT,35000.0,Not Verified,debt_consolidation,PA,3.77,2018-12-01,2018,2018-12,Current,0
,10800,10.72,60.0,B,B2,9.0,MORTGAGE,59999.0,Verified,credit_card,TX,27.77,2018-12-01,2018,2018-12,Current,0
,8500,8.81,36.0,A,A5,10.0,MORTGAGE,67000.0,Verified,debt_consolidation,NC,29.03,2018-12-01,2018,2018-12,Current,0
,24000,16.91,36.0,C,C5,9.0,MORTGAGE,125000.0,Verified,credit_card,NM,46.52,2018-12-01,2018,2018-12,Current,0
,12000,6.46,36.0,A,A1,7.0,MORTGAGE,50000.0,Not Verified,credit_card,MI,20.81,2018-12-01,2018,2018-12,Current,0
,10000,6.46,36.0,A,A1,10.0,MORTGAGE,105000.0,Source Verified,credit_card,PA,15.58,2018-12-01,2018,2018-12,Current,0
,38800,11.8,60.0,B,B4,1.0,MORTGAGE,120000.0,Verified,debt_consolidation,LA,17.21,2018-12-01,2018,2018-12,Current,0
,30000,13.56,60.0,C,C1,5.0,RENT,55000.0,Source Verified,debt_consolidation,GA,13.35,2018-12-01,2018,2018-12,Current,0
,40000,11.31,36.0,B,B3,10.0,MORTGAGE,122000.0,Verified,debt_consolidation,NJ,13.99,2018-12-01,2018,2018-12,Current,0
,3500,11.31,36.0,B,B3,,OWN,34500.0,Not Verified,credit_card,MI,28.8,2018-12-01,2018,2018-12,Current,0
,40000,11.8,60.0,B,B4,0.0,RENT,214644.0,Verified,debt_consolidation,CA,17.1,2018-12-01,2018,2018-12,Current,0
,15000,11.8,60.0,B,B4,1.0,OWN,62000.0,Source Verified,credit_card,TX,19.92,2018-12-01,2018,2018-12,Current,0
,2800,6.46,36.0,A,A1,10.0,MORTGAGE,40000.0,Source Verified,debt_consolidation,WV,7.38,2018-12-01,2018,2018-12,Current,0
,7000,6.46,36.0,A,A1,0.0,OWN,25000.0,Not Verified,debt_consolidation,FL,11.91,2018-12-01,2018,2018-12,Current,0
,25000,7.56,36.0,A,A3,0.0,RENT,100000.0,Not Verified,debt_consolidation,NY,3.38,2018-12-01,2018,2018-12,Current,0
,20000,11.8,60.0,B,B4,10.0,MORTGAGE,48400.0,Not Verified,credit_card,AZ,31.71,2018-12-01,2018,2018-12,Current,0
,36000,12.98,60.0,B,B5,6.0,MORTGAGE,190000.0,Not Verified,debt_consolidation,MN,12.11,2018-12-01,2018,2018-12,Current,0
,10000,17.97,36.0,D,D1,5.0,RENT,50000.0,Source Verified,debt_consolidation,CA,13.99,2018-12-01,2018,2018-12,Current,0
,40000,18.94,60.0,D,D2,7.0,MORTGAGE,225000.0,Source Verified,home_improvement,WI,18.66,2018-12-01,2018,2018-12,Current,0
,11000,16.91,60.0,C,C5,3.0,MORTGAGE,86000.0,Not Verified,credit_card,MD,24.3,2018-12-01,2018,2018-12,Current,0
,11000,6.46,36.0,A,A1,3.0,ANY,45000.0,Not Verified,credit_card,MN,21.68,2018-12-01,2018,2018-12,Current,0
,29050,10.33,36.0,B,B1,0.0,MORTGAGE,68000.0,Source Verified,home_improvement,IL,23.65,2018-12-01,2018,2018-12,Fully Paid,0
,20000,25.34,36.0,E,E3,7.0,MORTGAGE,50000.0,Not Verified,debt_consolidation,OK,22.32,2018-12-01,2018,2018-12,Current,0
,10000,11.31,36.0,B,B3,3.0,RENT,75000.0,Not Verified,credit_card,NY,8.16,2018-12-01,2018,2018-12,Current,0
,18000,26.31,36.0,E,E4,7.0,MORTGAGE,98000.0,Verified,debt_consolidation,CT,21.49,2018-12-01,2018,2018-12,Current,0
,40000,8.19,60.0,A,A4,3.0,MORTGAGE,110000.0,Not Verified,debt_consolidation,GA,19.08,2018-12-01,2018,2018-12,Current,0
,15500,7.02,36.0,A,A2,5.0,MORTGAGE,50000.0,Not Verified,debt_consolidation,GA,20.36,2018-12-01,2018,2018-12,Current,0
,1000,13.56,36.0,C,C1,1.0,RENT,42140.0,Source Verified,moving,TN,24.18,2018-12-01,2018,2018-12,Fully Paid,0
,1000,23.4,36.0,E,E1,2.0,MORTGAGE,115000.0,Not Verified,debt_consolidation,FL,20.53,2018-12-01,2018,2018-12,Current,0
,12500,14.47,36.0,C,C2,1.0,MORTGAGE,120000.0,Source Verified,debt_consolidation,GA,4.28,2018-12-01,2018,2018-12,Current,0
,1000,10.33,36.0,B,B1,10.0,MORTGAGE,89000.0,Not Verified,medical,VA,34.52,2018-12-01,2018,2018-12,Current,0
,25000,10.33,60.0,B,B1,4.0,RENT,82000.0,Not Verified,credit_card,CA,25.85,2018-12-01,2018,2018-12,Current,0
,5000,7.56,36.0,A,A3,2.0,MORTGAGE,225000.0,Not Verified,small_business,CT,11.14,2018-12-01,2018,2018-12,Current,0
,35000,10.72,60.0,B,B2,8.0,MORTGAGE,25400.0,Not Verified,home_improvement,FL,40.74,2018-12-01,2018,2018-12,Current,0
,3000,11.31,36.0,B,B3,6.0,RENT,47000.0,Not Verified,credit_card,TN,11.52,2018-12-01,2018,2018-12,Current,0
,1500,20.89,36.0,D,D4,,RENT,45000.0,Not Verified,credit_card,MD,11.57,2018-12-01,2018,2018-12,Current,0
,22000,11.8,60.0,B,B4,1.0,RENT,65000.0,Source Verified,credit_card,IL,32.64,2018-12-01,2018,2018-12,Current,0
,6000,6.46,36.0,A,A1,0.0,RENT,50000.0,Not Verified,debt_consolidation,CA,8.79,2018-12-01,2018,2018-12,Current,0
,6000,7.56,36.0,A,A3,10.0,MORTGAGE,64000.0,Source Verified,credit_card,FL,13.76,2018-12-01,2018,2018-12,Current,0
,10000,10.33,36.0,B,B1,3.0,MORTGAGE,60000.0,Not Verified,debt_consolidation,CA,19.04,2018-12-01,2018,2018-12,Current,0
,4500,27.27,36.0,E,E5,0.0,RENT,45000.0,Not Verified,debt_consolidation,NY,5.89,2018-12-01,2018,2018-12,Current,0
,16000,8.81,36.0,A,A5,5.0,RENT,43000.0,Source Verified,debt_consolidation,NJ,13.82,2018-12-01,2018,2018-12,Current,0
,40000,15.02,60.0,C,C3,,MORTGAGE,70000.0,Verified,debt_consolidation,MD,28.7,2018-12-01,2018,2018-12,Current,0
,5000,24.37,36.0,E,E2,4.0,RENT,45000.0,Source Verified,debt_consolidation,CA,18.05,2018-12-01,2018,2018-12,Current,0
,12000,14.47,36.0,C,C2,8.0,MORTGAGE,99600.0,Not Verified,debt_consolidation,MD,35.05,2018-12-01,2018,2018-12,Current,0
,4000,8.19,36.0,A,A4,4.0,MORTGAGE,85000.0,Source Verified,debt_consolidation,WV,16.41,2018-12-01,2018,2018-12,Current,0
,10000,6.46,36.0,A,A1,7.0,MORTGAGE,50000.0,Not Verified,debt_consolidation,ID,24.75,2018-12-01,2018,2018-12,Current,0
,16850,11.8,36.0,B,B4,,RENT,13032.0,Verified,debt_consolidation,TX,39.78,2018-12-01,2018,2018-12,Current,0
,16000,6.46,36.0,A,A1,,OWN,48000.0,Source Verified,credit_card,TX,14.6,2018-12-01,2018,2018-12,Current,0
,7000,6.46,36.0,A,A1,,MORTGAGE,36000.0,Not Verified,credit_card,OH,24.77,2018-12-01,2018,2018-12,Current,0
,6500,8.81,36.0,A,A5,3.0,MORTGAGE,88000.0,Not Verified,credit_card,MA,14.22,2018-12-01,2018,2018-12,Current,0
,20000,16.91,60.0,C,C5,5.0,OWN,68000.0,Not Verified,debt_consolidation,FL,17.28,2018-12-01,2018,2018-12,Current,0
,12600,27.27,36.0,E,E5,3.0,RENT,60000.0,Verified,debt_consolidation,GA,12.62,2018-12-01,2018,2018-12,Current,0
,4800,8.19,36.0,A,A4,7.0,RENT,39000.0,Source Verified,debt_consolidation,WI,18.65,2018-12-01,2018,2018-12,Current,0
,16000,10.72,36.0,B,B2,8.0,MORTGAGE,60000.0,Verified,credit_card,IN,15.36,2018-12-01,2018,2018-12,Current,0
,5000,8.81,36.0,A,A5,8.0,MORTGAGE,55000.0,Not Verified,credit_card,WI,18.7,2018-12-01,2018,2018-12,Current,0
,31025,22.35,60.0,D,D5,,RENT,84000.0,Verified,other,FL,36.85,2018-12-01,2018,2018-12,Current,0
,15000,11.8,60.0,B,B4,3.0,MORTGAGE,150000.0,Source Verified,debt_consolidation,MA,17.5,2018-12-01,2018,2018-12,Current,0
,14400,16.91,36.0,C,C5,2.0,RENT,60000.0,Source Verified,debt_consolidation,MA,38.8,2018-12-01,2018,2018-12,Current,0
,15000,10.72,36.0,B,B2,1.0,RENT,110000.0,Not Verified,credit_card,RI,12.04,2018-12-01,2018,2018-12,Current,0
,25000,14.47,60.0,C,C2,10.0,MORTGAGE,170000.0,Source Verified,debt_consolidation,NV,15.51,2018-12-01,2018,2018-12,Current,0
,1200,26.31,36.0,E,E4,5.0,MORTGAGE,35000.0,Not Verified,other,TX,30.8,2018-12-01,2018,2018-12,Current,0
,5000,13.56,36.0,C,C1,8.0,RENT,99000.0,Not Verified,debt_consolidation,VA,33.07,2018-12-01,2018,2018-12,Current,0
,7000,17.97,36.0,D,D1,10.0,RENT,32000.0,Not Verified,credit_card,MI,23.52,2018-12-01,2018,2018-12,Current,0
,30000,17.97,60.0,D,D1,4.0,RENT,135000.0,Source Verified,other,NY,5.87,2018-12-01,2018,2018-12,Current,0
,3500,18.94,36.0,D,D2,10.0,MORTGAGE,127300.0,Verified,small_business,NV,17.91,2018-12-01,2018,2018-12,Fully Paid,0
,12700,11.8,60.0,B,B4,10.0,MORTGAGE,60000.0,Not Verified,debt_consolidation,IL,29.82,2018-12-01,2018,2018-12,Current,0
,3500,11.31,36.0,B,B3,1.0,MORTGAGE,60000.0,Not Verified,credit_card,MD,9.94,2018-12-01,2018,2018-12,Current,0
,24000,11.8,60.0,B,B4,5.0,MORTGAGE,170000.0,Not Verified,debt_consolidation,TX,12.08,2018-12-01,2018,2018-12,Current,0
,30000,10.72,36.0,B,B2,10.0,OWN,96000.0,Not Verified,debt_consolidation,TX,55.43,2018-12-01,2018,2018-12,Current,0
,20000,11.31,36.0,B,B3,0.0,MORTGAGE,118000.0,Not Verified,debt_consolidation,CA,12.13,2018-12-01,2018,2018-12,Current,0
,11000,10.33,36.0,B,B1,,MORTGAGE,40000.0,Not Verified,credit_card,MD,28.89,2018-12-01,2018,2018-12,Current,0
,7500,8.81,36.0,A,A5,,MORTGAGE,89000.0,Not Verified,debt_consolidation,MD,2.6,2018-12-01,2018,2018-12,Current,0
,8000,11.8,36.0,B,B4,3.0,RENT,69000.0,Not Verified,credit_card,FL,33.41,2018-12-01,2018,2018-12,Current,0
,9000,10.72,36.0,B,B2,10.0,RENT,54000.0,Not Verified,debt_consolidation,IN,9.24,2018-12-01,2018,2018-12,Current,0
,40000,10.72,60.0,B,B2,0.0,RENT,180000.0,Source Verified,other,TX,11.54,2018-12-01,2018,2018-12,Current,0
,15000,13.56,60.0,C,C1,0.0,MORTGAGE,85000.0,Not Verified,debt_consolidation,TX,16.22,2018-12-01,2018,2018-12,Current,0
,35000,16.91,36.0,C,C5,1.0,MORTGAGE,237000.0,Verified,major_purchase,LA,7.59,2018-12-01,2018,2018-12,Current,0
,40000,12.98,36.0,B,B5,1.0,MORTGAGE,225000.0,Not Verified,small_business,CT,12.68,2018-12-01,2018,2018-12,Current,0
,4800,13.56,36.0,C,C1,10.0,MORTGAGE,77000.0,Source Verified,debt_consolidation,NY,26.29,2018-12-01,2018,2018-12,Current,0
,18000,15.02,36.0,C,C3,4.0,RENT,58000.0,Not Verified,debt_consolidation,WA,27.11,2018-12-01,2018,2018-12,Current,0
,16000,7.56,36.0,A,A3,10.0,MORTGAGE,79000.0,Not Verified,home_improvement,OH,23.64,2018-12-01,2018,2018-12,Current,0
,10000,16.14,60.0,C,C4,10.0,RENT,173500.0,Source Verified,other,CA,7.23,2018-12-01,2018,2018-12,Current,0
,16500,11.8,60.0,B,B4,8.0,RENT,50000.0,Not Verified,credit_card,TX,11.64,2018-12-01,2018,2018-12,Current,0
,12000,7.56,36.0,A,A3,10.0,MORTGAGE,94992.0,Source Verified,debt_consolidation,AZ,14.74,2018-12-01,2018,2018-12,Current,0
,15000,19.92,36.0,D,D3,10.0,MORTGAGE,82038.0,Source Verified,debt_consolidation,FL,27.63,2018-12-01,2018,2018-12,Current,0
,8000,11.8,36.0,B,B4,3.0,RENT,53188.0,Not Verified,debt_consolidation,TX,13.67,2018-12-01,2018,2018-12,Current,0
,12500,17.97,60.0,D,D1,1.0,RENT,68000.0,Source Verified,credit_card,CT,15.65,2018-12-01,2018,2018-12,Current,0
,15000,12.98,60.0,B,B5,6.0,RENT,61000.0,Source Verified,debt_consolidation,NY,16.21,2018-12-01,2018,2018-12,Current,0
,15000,8.81,36.0,A,A5,5.0,RENT,60000.0,Source Verified,debt_consolidation,NY,9.02,2018-12-01,2018,2018-12,Current,0
,15000,7.02,36.0,A,A2,3.0,OWN,125000.0,Not Verified,debt_consolidation,NY,13.31,2018-12-01,2018,2018-12,Current,0
,8000,11.8,36.0,B,B4,2.0,RENT,22000.0,Not Verified,credit_card,AZ,16.26,2018-12-01,2018,2018-12,Current,0
,25000,11.8,36.0,B,B4,0.0,RENT,160000.0,Not Verified,credit_card,RI,5.51,2018-12-01,2018,2018-12,Current,0
,6000,8.19,36.0,A,A4,10.0,MORTGAGE,69000.0,Source Verified,debt_consolidation,NC,25.77,2018-12-01,2018,2018-12,Current,0
,12000,8.19,36.0,A,A4,4.0,MORTGAGE,60000.0,Not Verified,credit_card,MN,23.48,2018-12-01,2018,2018-12,Current,0
,40000,11.8,60.0,B,B4,,RENT,223000.0,Not Verified,other,AZ,2.36,2018-12-01,2018,2018-12,Current,0
,9000,12.98,36.0,B,B5,3.0,RENT,48000.0,Not Verified,credit_card,NV,19.63,2018-12-01,2018,2018-12,Current,0
,14000,12.98,36.0,B,B5,6.0,RENT,70000.0,Not Verified,debt_consolidation,IN,19.29,2018-12-01,2018,2018-12,Current,0
,15000,10.72,60.0,B,B2,4.0,MORTGAGE,120000.0,Not Verified,debt_consolidation,MA,14.95,2018-12-01,2018,2018-12,Current,0
,9500,8.81,36.0,A,A5,0.0,RENT,45000.0,Not Verified,credit_card,CA,34.61,2018-12-01,2018,2018-12,Current,0
,7500,19.92,36.0,D,D3,2.0,RENT,60000.0,Not Verified,debt_consolidation,NY,8.0,2018-12-01,2018,2018-12,Current,0
,5000,7.56,36.0,A,A3,10.0,MORTGAGE,36000.0,Not Verified,credit_card,MI,18.83,2018-12-01,2018,2018-12,Current,0
,5000,8.81,36.0,A,A5,3.0,MORTGAGE,47000.0,Not Verified,debt_consolidation,CA,21.17,2018-12-01,2018,2018-12,Current,0
,4400,12.98,36.0,B,B5,1.0,RENT,45000.0,Not Verified,credit_card,TX,12.85,2018-12-01,2018,2018-12,Current,0
,6000,16.14,36.0,C,C4,10.0,RENT,50000.0,Not Verified,car,NY,23.28,2018-12-01,2018,2018-12,Current,0
,19000,6.46,36.0,A,A1,10.0,MORTGAGE,80000.0,Not Verified,other,GA,17.79,2018-12-01,2018,2018-12,Current,0
,21600,10.72,60.0,B,B2,10.0,MORTGAGE,106000.0,Not Verified,debt_consolidation,WI,14.2,2018-12-01,2018,2018-12,Current,0
,32000,8.19,60.0,A,A4,0.0,MORTGAGE,50000.0,Not Verified,small_business,OK,12.77,2018-12-01,2018,2018-12,Current,0
,40000,11.8,60.0,B,B4,10.0,MORTGAGE,86200.0,Source Verified,debt_consolidation,TX,15.72,2018-12-01,2018,2018-12,Current,0
,10000,7.56,36.0,A,A3,5.0,MORTGAGE,125000.0,Not Verified,debt_consolidation,VA,8.84,2018-12-01,2018,2018-12,Current,0
,11000,8.81,36.0,A,A5,3.0,RENT,75000.0,Not Verified,debt_consolidation,NY,11.97,2018-12-01,2018,2018-12,Current,0
,6000,12.98,36.0,B,B5,1.0,RENT,29159.0,Source Verified,debt_consolidation,CO,9.26,2018-12-01,2018,2018-12,Current,0
,15000,7.56,36.0,A,A3,0.0,MORTGAGE,148000.0,Not Verified,debt_consolidation,NY,9.58,2018-12-01,2018,2018-12,Current,0
,15000,11.8,60.0,B,B4,10.0,RENT,35000.0,Not Verified,debt_consolidation,NY,7.96,2018-12-01,2018,2018-12,Current,0
,5000,11.8,36.0,B,B4,,RENT,30000.0,Not Verified,credit_card,WA,9.48,2018-12-01,2018,2018-12,Current,0
,12000,13.56,36.0,C,C1,3.0,RENT,50000.0,Source Verified,debt_consolidation,FL,26.21,2018-12-01,2018,2018-12,Current,0
,6000,7.02,36.0,A,A2,3.0,MORTGAGE,60000.0,Not Verified,debt_consolidation,FL,9.52,2018-12-01,2018,2018-12,Current,0
,19000,7.02,36.0,A,A2,8.0,MORTGAGE,40000.0,Source Verified,debt_consolidation,VA,22.62,2018-12-01,2018,2018-12,Current,0
,7500,10.72,36.0,B,B2,1.0,RENT,57000.0,Source Verified,credit_card,PA,1.81,2018-12-01,2018,2018-12,Current,0
,20000,15.02,36.0,C,C3,10.0,MORTGAGE,102000.0,Not Verified,debt_consolidation,GA,38.64,2018-12-01,2018,2018-12,Current,0
,20000,14.47,36.0,C,C2,0.0,RENT,114000.0,Not Verified,debt_consolidation,CA,18.77,2018-12-01,2018,2018-12,Current,0
,7000,18.94,36.0,D,D2,6.0,OWN,98000.0,Not Verified,debt_consolidation,OH,38.97,2018-12-01,2018,2018-12,Current,0
,10000,11.8,36.0,B,B4,1.0,RENT,100000.0,Source Verified,debt_consolidation,IL,10.6,2018-12-01,2018,2018-12,Fully Paid,0
,5000,8.19,36.0,A,A4,2.0,RENT,73000.0,Not Verified,credit_card,AZ,21.52,2018-12-01,2018,2018-12,Current,0
,10000,13.56,60.0,C,C1,2.0,RENT,105000.0,Not Verified,credit_card,CA,21.25,2018-12-01,2018,2018-12,Current,0
,15000,8.81,36.0,A,A5,,MORTGAGE,76000.0,Not Verified,home_improvement,NV,17.97,2018-12-01,2018,2018-12,Current,0
,11200,12.98,60.0,B,B5,4.0,RENT,125000.0,Source Verified,credit_card,PA,21.9,2018-12-01,2018,2018-12,Current,0
,5000,14.47,36.0,C,C2,2.0,RENT,33000.0,Not Verified,debt_consolidation,FL,3.64,2018-12-01,2018,2018-12,Current,0
,8000,13.56,36.0,C,C1,10.0,RENT,119000.0,Not Verified,debt_consolidation,WA,17.94,2018-12-01,2018,2018-12,Current,0
,3600,8.19,36.0,A,A4,8.0,MORTGAGE,45000.0,Not Verified,debt_consolidation,PA,18.21,2018-12-01,2018,2018-12,Current,0
,22000,7.56,36.0,A,A3,10.0,MORTGAGE,70000.0,Not Verified,credit_card,GA,23.61,2018-12-01,2018,2018-12,Current,0
,32000,12.98,60.0,B,B5,0.0,RENT,140000.0,Not Verified,house,VA,27.44,2018-12-01,2018,2018-12,Current,0
,40000,8.19,60.0,A,A4,1.0,RENT,200400.0,Not Verified,credit_card,MD,6.5,2018-12-01,2018,2018-12,Current,0
,2400,7.56,36.0,A,A3,,MORTGAGE,48000.0,Not Verified,credit_card,FL,16.43,2018-12-01,2018,2018-12,Current,0
,6000,10.33,36.0,B,B1,4.0,MORTGAGE,90000.0,Not Verified,home_improvement,CT,14.83,2018-12-01,2018,2018-12,Current,0
,13500,8.19,60.0,A,A4,0.0,MORTGAGE,74500.0,Not Verified,debt_consolidation,TN,22.13,2018-12-01,2018,2018-12,Current,0
,3125,6.46,36.0,A,A1,10.0,RENT,80000.0,Not Verified,credit_card,OH,12.17,2018-12-01,2018,2018-12,Current,0
,35000,11.31,60.0,B,B3,4.0,RENT,95000.0,Source Verified,debt_consolidation,LA,16.98,2018-12-01,2018,2018-12,Current,0
,12000,8.81,36.0,A,A5,6.0,MORTGAGE,90000.0,Source Verified,credit_card,GA,5.55,2018-12-01,2018,2018-12,Current,0
,35000,15.02,36.0,C,C3,8.0,RENT,76000.0,Source Verified,debt_consolidation,TX,26.32,2018-12-01,2018,2018-12,Current,0
,12000,11.31,36.0,B,B3,1.0,MORTGAGE,120000.0,Verified,credit_card,GA,12.48,2018-12-01,2018,2018-12,Current,0
,6000,6.46,36.0,A,A1,10.0,MORTGAGE,54000.0,Source Verified,debt_consolidation,PA,13.94,2018-12-01,2018,2018-12,Current,0
,7400,26.31,36.0,E,E4,10.0,MORTGAGE,50000.0,Source Verified,debt_consolidation,NC,22.17,2018-12-01,2018,2018-12,Current,0
,22000,6.46,36.0,A,A1,10.0,MORTGAGE,145000.0,Not Verified,credit_card,NY,23.44,2018-12-01,2018,2018-12,Current,0
,24825,23.4,36.0,E,E1,10.0,MORTGAGE,85000.0,Verified,debt_consolidation,NC,33.74,2018-12-01,2018,2018-12,Current,0
,10000,16.14,36.0,C,C4,10.0,MORTGAGE,94000.0,Source Verified,moving,PA,16.05,2018-12-01,2018,2018-12,Current,0
,4000,17.97,36.0,D,D1,10.0,MORTGAGE,90000.0,Not Verified,other,PA,27.96,2018-12-01,2018,2018-12,Current,0
,35000,7.02,36.0,A,A2,10.0,MORTGAGE,133000.0,Not Verified,debt_consolidation,MA,9.5,2018-12-01,2018,2018-12,Current,0
,40000,7.02,36.0,A,A2,2.0,MORTGAGE,100000.0,Not Verified,debt_consolidation,WA,15.08,2018-12-01,2018,2018-12,Current,0
,16000,11.8,60.0,B,B4,10.0,MORTGAGE,50000.0,Not Verified,debt_consolidation,MA,29.74,2018-12-01,2018,2018-12,Current,0
,6000,13.56,36.0,C,C1,2.0,OWN,40000.0,Not Verified,debt_consolidation,NY,19.68,2018-12-01,2018,2018-12,Current,0
,20000,11.31,36.0,B,B3,0.0,RENT,100000.0,Not Verified,debt_consolidation,NC,16.7,2018-12-01,2018,2018-12,Current,0
,23000,8.81,60.0,A,A5,,MORTGAGE,85000.0,Not Verified,credit_card,WI,36.47,2018-12-01,2018,2018-12,Current,0
,13000,8.81,36.0,A,A5,2.0,RENT,45000.0,Not Verified,credit_card,FL,24.51,2018-12-01,2018,2018-12,Current,0
,30000,14.47,36.0,C,C2,0.0,OWN,240000.0,Not Verified,home_improvement,FL,2.43,2018-12-01,2018,2018-12,Current,0
,15000,8.19,60.0,A,A4,7.0,MORTGAGE,30000.0,Verified,home_improvement,FL,14.99,2018-12-01,2018,2018-12,Current,0
,25000,8.19,36.0,A,A4,2.0,RENT,145000.0,Not Verified,debt_consolidation,KY,32.53,2018-12-01,2018,2018-12,Current,0
,18000,16.14,36.0,C,C4,0.0,RENT,58300.0,Not Verified,debt_consolidation,CA,23.88,2018-12-01,2018,2018-12,Current,0
,30000,8.81,36.0,A,A5,0.0,RENT,127000.0,Source Verified,debt_consolidation,TX,19.49,2018-12-01,2018,2018-12,Current,0
,6500,11.8,36.0,B,B4,10.0,MORTGAGE,100000.0,Source Verified,car,OH,7.19,2018-12-01,2018,2018-12,Current,0
,10000,10.72,36.0,B,B2,10.0,MORTGAGE,68000.0,Source Verified,debt_consolidation,MD,5.47,2018-12-01,2018,2018-12,Current,0
,5000,6.46,36.0,A,A1,3.0,MORTGAGE,125000.0,Source Verified,debt_consolidation,CO,21.55,2018-12-01,2018,2018-12,Current,0
,30000,7.56,36.0,A,A3,0.0,MORTGAGE,85000.0,Not Verified,debt_consolidation,NC,24.52,2018-12-01,2018,2018-12,Current,0
,20000,8.19,60.0,A,A4,3.0,MORTGAGE,98088.0,Not Verified,credit_card,CA,24.11,2018-12-01,2018,2018-12,Current,0
,10000,16.14,36.0,C,C4,,OWN,65000.0,Verified,debt_consolidation,GA,25.89,2018-12-01,2018,2018-12,Current,0
